term	gene
GO:1905907	c99137-g2
GO:2000026	c99137-g2
GO:2000181	c99137-g2
GO:2000241	c99137-g2
GO:2000243	c99137-g2
GO:2001260	c99137-g2
GO:2001262	c99137-g2
GO:0000323	c99137-g4
GO:0000902	c99137-g4
GO:0001523	c99137-g4
GO:0002119	c99137-g4
GO:0002164	c99137-g4
GO:0003674	c99137-g4
GO:0005102	c99137-g4
GO:0005178	c99137-g4
GO:0005198	c99137-g4
GO:0005488	c99137-g4
GO:0005515	c99137-g4
GO:0005575	c99137-g4
GO:0005576	c99137-g4
GO:0005604	c99137-g4
GO:0005622	c99137-g4
GO:0005737	c99137-g4
GO:0005764	c99137-g4
GO:0005773	c99137-g4
GO:0005775	c99137-g4
GO:0005794	c99137-g4
GO:0005796	c99137-g4
GO:0005886	c99137-g4
GO:0006022	c99137-g4
GO:0006023	c99137-g4
GO:0006024	c99137-g4
GO:0006026	c99137-g4
GO:0006027	c99137-g4
GO:0006629	c99137-g4
GO:0006720	c99137-g4
GO:0006721	c99137-g4
GO:0006810	c99137-g4
GO:0006897	c99137-g4
GO:0006898	c99137-g4
GO:0006935	c99137-g4
GO:0006950	c99137-g4
GO:0006952	c99137-g4
GO:0006954	c99137-g4
GO:0006996	c99137-g4
GO:0007010	c99137-g4
GO:0007044	c99137-g4
GO:0007154	c99137-g4
GO:0007163	c99137-g4
GO:0007165	c99137-g4
GO:0007166	c99137-g4
GO:0007167	c99137-g4
GO:0007169	c99137-g4
GO:0007275	c99137-g4
GO:0007399	c99137-g4
GO:0007409	c99137-g4
GO:0007411	c99137-g4
GO:0007414	c99137-g4
GO:0007415	c99137-g4
GO:0007417	c99137-g4
GO:0007420	c99137-g4
GO:0007517	c99137-g4
GO:0008037	c99137-g4
GO:0008038	c99137-g4
GO:0008045	c99137-g4
GO:0008150	c99137-g4
GO:0008152	c99137-g4
GO:0008543	c99137-g4
GO:0009056	c99137-g4
GO:0009057	c99137-g4
GO:0009058	c99137-g4
GO:0009059	c99137-g4
GO:0009605	c99137-g4
GO:0009653	c99137-g4
GO:0009719	c99137-g4
GO:0009790	c99137-g4
GO:0009791	c99137-g4
GO:0009792	c99137-g4
GO:0009887	c99137-g4
GO:0009892	c99137-g4
GO:0009966	c99137-g4
GO:0009967	c99137-g4
GO:0009987	c99137-g4
GO:0010605	c99137-g4
GO:0010646	c99137-g4
GO:0010647	c99137-g4
GO:0010927	c99137-g4
GO:0012505	c99137-g4
GO:0016020	c99137-g4
GO:0016043	c99137-g4
GO:0016101	c99137-g4
GO:0016192	c99137-g4
GO:0016477	c99137-g4
GO:0016525	c99137-g4
GO:0019222	c99137-g4
GO:0019538	c99137-g4
GO:0022008	c99137-g4
GO:0022603	c99137-g4
GO:0022607	c99137-g4
GO:0022612	c99137-g4
GO:0023051	c99137-g4
GO:0023052	c99137-g4
GO:0023056	c99137-g4
GO:0030011	c99137-g4
GO:0030029	c99137-g4
GO:0030030	c99137-g4
GO:0030036	c99137-g4
GO:0030154	c99137-g4
GO:0030182	c99137-g4
GO:0030198	c99137-g4
GO:0030203	c99137-g4
GO:0030239	c99137-g4
GO:0031012	c99137-g4
GO:0031032	c99137-g4
GO:0031175	c99137-g4
GO:0031581	c99137-g4
GO:0031974	c99137-g4
GO:0032501	c99137-g4
GO:0032502	c99137-g4
GO:0032989	c99137-g4
GO:0032991	c99137-g4
GO:0034329	c99137-g4
GO:0034330	c99137-g4
GO:0035088	c99137-g4
GO:0035090	c99137-g4
GO:0035295	c99137-g4
GO:0040011	c99137-g4
GO:0040012	c99137-g4
GO:0040017	c99137-g4
GO:0042221	c99137-g4
GO:0042330	c99137-g4
GO:0042692	c99137-g4
GO:0043062	c99137-g4
GO:0043170	c99137-g4
GO:0043202	c99137-g4
GO:0043226	c99137-g4
GO:0043227	c99137-g4
GO:0043228	c99137-g4
GO:0043229	c99137-g4
GO:0043231	c99137-g4
GO:0043232	c99137-g4
GO:0043233	c99137-g4
GO:0043292	c99137-g4
GO:0044085	c99137-g4
GO:0044238	c99137-g4
GO:0044344	c99137-g4
GO:0044877	c99137-g4
GO:0045197	c99137-g4
GO:0045199	c99137-g4
GO:0045765	c99137-g4
GO:0048468	c99137-g4
GO:0048513	c99137-g4
GO:0048518	c99137-g4
GO:0048519	c99137-g4
GO:0048522	c99137-g4
GO:0048523	c99137-g4
GO:0048565	c99137-g4
GO:0048583	c99137-g4
GO:0048584	c99137-g4
GO:0048644	c99137-g4
GO:0048646	c99137-g4
GO:0048666	c99137-g4
GO:0048667	c99137-g4
GO:0048699	c99137-g4
GO:0048731	c99137-g4
GO:0048732	c99137-g4
GO:0048812	c99137-g4
GO:0048856	c99137-g4
GO:0048858	c99137-g4
GO:0048869	c99137-g4
GO:0048870	c99137-g4
GO:0050750	c99137-g4
GO:0050789	c99137-g4
GO:0050793	c99137-g4
GO:0050794	c99137-g4
GO:0050839	c99137-g4
GO:0050896	c99137-g4
GO:0051093	c99137-g4
GO:0051128	c99137-g4
GO:0051129	c99137-g4
GO:0051146	c99137-g4
GO:0051179	c99137-g4
GO:0051234	c99137-g4
GO:0051239	c99137-g4
GO:0051240	c99137-g4
GO:0051241	c99137-g4
GO:0051246	c99137-g4
GO:0051248	c99137-g4
GO:0051674	c99137-g4
GO:0051716	c99137-g4
GO:0055001	c99137-g4
GO:0055002	c99137-g4
GO:0055120	c99137-g4
GO:0055123	c99137-g4
GO:0060255	c99137-g4
GO:0060278	c99137-g4
GO:0060279	c99137-g4
GO:0060322	c99137-g4
GO:0060465	c99137-g4
GO:0061061	c99137-g4
GO:0061245	c99137-g4
GO:0061564	c99137-g4
GO:0065007	c99137-g4
GO:0070013	c99137-g4
GO:0070325	c99137-g4
GO:0070848	c99137-g4
GO:0070887	c99137-g4
GO:0070925	c99137-g4
GO:0071363	c99137-g4
GO:0071495	c99137-g4
GO:0071774	c99137-g4
GO:0071840	c99137-g4
GO:0071944	c99137-g4
GO:0072347	c99137-g4
GO:0072359	c99137-g4
GO:0080090	c99137-g4
GO:0097435	c99137-g4
GO:0097485	c99137-g4
GO:0098657	c99137-g4
GO:0098796	c99137-g4
GO:0098797	c99137-g4
GO:0099080	c99137-g4
GO:0099081	c99137-g4
GO:0099512	c99137-g4
GO:0120036	c99137-g4
GO:0120039	c99137-g4
GO:1901135	c99137-g4
GO:1901136	c99137-g4
GO:1901137	c99137-g4
GO:1901342	c99137-g4
GO:1901343	c99137-g4
GO:1902903	c99137-g4
GO:1902904	c99137-g4
GO:1905905	c99137-g4
GO:1905906	c99137-g4
GO:1905907	c99137-g4
GO:2000026	c99137-g4
GO:2000181	c99137-g4
GO:2000241	c99137-g4
GO:2000243	c99137-g4
GO:2001260	c99137-g4
GO:2001262	c99137-g4
GO:0000323	c99137-g5
GO:0001523	c99137-g5
GO:0001932	c99137-g5
GO:0001934	c99137-g5
GO:0001941	c99137-g5
GO:0002028	c99137-g5
GO:0002162	c99137-g5
GO:0003674	c99137-g5
GO:0004857	c99137-g5
GO:0005198	c99137-g5
GO:0005200	c99137-g5
GO:0005488	c99137-g5
GO:0005509	c99137-g5
GO:0005515	c99137-g5
GO:0005539	c99137-g5
GO:0005575	c99137-g5
GO:0005576	c99137-g5
GO:0005604	c99137-g5
GO:0005615	c99137-g5
GO:0005622	c99137-g5
GO:0005737	c99137-g5
GO:0005764	c99137-g5
GO:0005773	c99137-g5
GO:0005775	c99137-g5
GO:0005794	c99137-g5
GO:0005796	c99137-g5
GO:0005829	c99137-g5
GO:0005886	c99137-g5
GO:0006022	c99137-g5
GO:0006023	c99137-g5
GO:0006024	c99137-g5
GO:0006026	c99137-g5
GO:0006027	c99137-g5
GO:0006355	c99137-g5
GO:0006357	c99137-g5
GO:0006629	c99137-g5
GO:0006720	c99137-g5
GO:0006721	c99137-g5
GO:0006937	c99137-g5
GO:0006942	c99137-g5
GO:0006996	c99137-g5
GO:0007009	c99137-g5
GO:0007010	c99137-g5
GO:0007154	c99137-g5
GO:0007155	c99137-g5
GO:0007158	c99137-g5
GO:0007165	c99137-g5
GO:0007166	c99137-g5
GO:0007167	c99137-g5
GO:0007169	c99137-g5
GO:0007171	c99137-g5
GO:0007186	c99137-g5
GO:0007213	c99137-g5
GO:0007267	c99137-g5
GO:0007268	c99137-g5
GO:0007275	c99137-g5
GO:0007399	c99137-g5
GO:0007416	c99137-g5
GO:0007417	c99137-g5
GO:0007420	c99137-g5
GO:0007528	c99137-g5
GO:0008016	c99137-g5
GO:0008047	c99137-g5
GO:0008104	c99137-g5
GO:0008150	c99137-g5
GO:0008152	c99137-g5
GO:0008201	c99137-g5
GO:0008582	c99137-g5
GO:0009056	c99137-g5
GO:0009057	c99137-g5
GO:0009058	c99137-g5
GO:0009059	c99137-g5
GO:0009719	c99137-g5
GO:0009725	c99137-g5
GO:0009889	c99137-g5
GO:0009891	c99137-g5
GO:0009893	c99137-g5
GO:0009966	c99137-g5
GO:0009967	c99137-g5
GO:0009986	c99137-g5
GO:0009987	c99137-g5
GO:0010256	c99137-g5
GO:0010468	c99137-g5
GO:0010469	c99137-g5
GO:0010556	c99137-g5
GO:0010557	c99137-g5
GO:0010562	c99137-g5
GO:0010604	c99137-g5
GO:0010628	c99137-g5
GO:0010646	c99137-g5
GO:0010647	c99137-g5
GO:0010721	c99137-g5
GO:0010766	c99137-g5
GO:0010959	c99137-g5
GO:0010975	c99137-g5
GO:0010977	c99137-g5
GO:0012505	c99137-g5
GO:0016020	c99137-g5
GO:0016043	c99137-g5
GO:0016101	c99137-g5
GO:0019207	c99137-g5
GO:0019209	c99137-g5
GO:0019219	c99137-g5
GO:0019222	c99137-g5
GO:0019838	c99137-g5
GO:0019887	c99137-g5
GO:0019955	c99137-g5
GO:0021700	c99137-g5
GO:0022008	c99137-g5
GO:0022603	c99137-g5
GO:0022604	c99137-g5
GO:0022607	c99137-g5
GO:0022898	c99137-g5
GO:0023051	c99137-g5
GO:0023052	c99137-g5
GO:0023056	c99137-g5
GO:0030029	c99137-g5
GO:0030030	c99137-g5
GO:0030031	c99137-g5
GO:0030036	c99137-g5
GO:0030154	c99137-g5
GO:0030182	c99137-g5
GO:0030198	c99137-g5
GO:0030203	c99137-g5
GO:0030234	c99137-g5
GO:0030295	c99137-g5
GO:0030296	c99137-g5
GO:0030297	c99137-g5
GO:0030424	c99137-g5
GO:0030426	c99137-g5
GO:0030427	c99137-g5
GO:0030545	c99137-g5
GO:0030546	c99137-g5
GO:0030548	c99137-g5
GO:0031012	c99137-g5
GO:0031344	c99137-g5
GO:0031345	c99137-g5
GO:0031346	c99137-g5
GO:0031399	c99137-g5
GO:0031401	c99137-g5
GO:0031406	c99137-g5
GO:0031594	c99137-g5
GO:0031974	c99137-g5
GO:0032092	c99137-g5
GO:0032101	c99137-g5
GO:0032147	c99137-g5
GO:0032410	c99137-g5
GO:0032413	c99137-g5
GO:0032501	c99137-g5
GO:0032502	c99137-g5
GO:0032780	c99137-g5
GO:0032870	c99137-g5
GO:0032879	c99137-g5
GO:0032886	c99137-g5
GO:0033036	c99137-g5
GO:0033043	c99137-g5
GO:0033674	c99137-g5
GO:0033691	c99137-g5
GO:0034762	c99137-g5
GO:0034763	c99137-g5
GO:0034765	c99137-g5
GO:0034766	c99137-g5
GO:0035374	c99137-g5
GO:0036094	c99137-g5
GO:0036122	c99137-g5
GO:0038023	c99137-g5
GO:0040008	c99137-g5
GO:0040012	c99137-g5
GO:0042030	c99137-g5
GO:0042221	c99137-g5
GO:0042325	c99137-g5
GO:0042327	c99137-g5
GO:0042391	c99137-g5
GO:0042551	c99137-g5
GO:0042981	c99137-g5
GO:0042995	c99137-g5
GO:0043005	c99137-g5
GO:0043062	c99137-g5
GO:0043065	c99137-g5
GO:0043067	c99137-g5
GO:0043068	c99137-g5
GO:0043083	c99137-g5
GO:0043085	c99137-g5
GO:0043086	c99137-g5
GO:0043087	c99137-g5
GO:0043112	c99137-g5
GO:0043113	c99137-g5
GO:0043167	c99137-g5
GO:0043168	c99137-g5
GO:0043169	c99137-g5
GO:0043170	c99137-g5
GO:0043177	c99137-g5
GO:0043202	c99137-g5
GO:0043226	c99137-g5
GO:0043227	c99137-g5
GO:0043229	c99137-g5
GO:0043231	c99137-g5
GO:0043233	c99137-g5
GO:0043236	c99137-g5
GO:0043237	c99137-g5
GO:0043266	c99137-g5
GO:0043267	c99137-g5
GO:0043269	c99137-g5
GO:0043271	c99137-g5
GO:0043393	c99137-g5
GO:0043394	c99137-g5
GO:0043395	c99137-g5
GO:0043462	c99137-g5
GO:0043523	c99137-g5
GO:0043525	c99137-g5
GO:0043547	c99137-g5
GO:0043549	c99137-g5
GO:0043933	c99137-g5
GO:0044057	c99137-g5
GO:0044085	c99137-g5
GO:0044087	c99137-g5
GO:0044089	c99137-g5
GO:0044092	c99137-g5
GO:0044093	c99137-g5
GO:0044238	c99137-g5
GO:0044295	c99137-g5
GO:0044325	c99137-g5
GO:0045121	c99137-g5
GO:0045161	c99137-g5
GO:0045162	c99137-g5
GO:0045178	c99137-g5
GO:0045202	c99137-g5
GO:0045595	c99137-g5
GO:0045596	c99137-g5
GO:0045664	c99137-g5
GO:0045665	c99137-g5
GO:0045859	c99137-g5
GO:0045860	c99137-g5
GO:0045887	c99137-g5
GO:0045893	c99137-g5
GO:0045927	c99137-g5
GO:0045937	c99137-g5
GO:0045944	c99137-g5
GO:0046847	c99137-g5
GO:0046872	c99137-g5
GO:0048468	c99137-g5
GO:0048469	c99137-g5
GO:0048513	c99137-g5
GO:0048518	c99137-g5
GO:0048519	c99137-g5
GO:0048522	c99137-g5
GO:0048523	c99137-g5
GO:0048583	c99137-g5
GO:0048584	c99137-g5
GO:0048638	c99137-g5
GO:0048639	c99137-g5
GO:0048666	c99137-g5
GO:0048699	c99137-g5
GO:0048731	c99137-g5
GO:0048856	c99137-g5
GO:0048869	c99137-g5
GO:0050431	c99137-g5
GO:0050730	c99137-g5
GO:0050731	c99137-g5
GO:0050767	c99137-g5
GO:0050768	c99137-g5
GO:0050770	c99137-g5
GO:0050789	c99137-g5
GO:0050790	c99137-g5
GO:0050793	c99137-g5
GO:0050794	c99137-g5
GO:0050803	c99137-g5
GO:0050807	c99137-g5
GO:0050808	c99137-g5
GO:0050840	c99137-g5
GO:0050896	c99137-g5
GO:0050920	c99137-g5
GO:0051049	c99137-g5
GO:0051051	c99137-g5
GO:0051093	c99137-g5
GO:0051094	c99137-g5
GO:0051098	c99137-g5
GO:0051099	c99137-g5
GO:0051128	c99137-g5
GO:0051129	c99137-g5
GO:0051130	c99137-g5
GO:0051174	c99137-g5
GO:0051179	c99137-g5
GO:0051239	c99137-g5
GO:0051240	c99137-g5
GO:0051241	c99137-g5
GO:0051246	c99137-g5
GO:0051247	c99137-g5
GO:0051252	c99137-g5
GO:0051254	c99137-g5
GO:0051259	c99137-g5
GO:0051262	c99137-g5
GO:0051290	c99137-g5
GO:0051291	c99137-g5
GO:0051336	c99137-g5
GO:0051338	c99137-g5
GO:0051345	c99137-g5
GO:0051346	c99137-g5
GO:0051489	c99137-g5
GO:0051491	c99137-g5
GO:0051493	c99137-g5
GO:0051641	c99137-g5
GO:0051668	c99137-g5
GO:0051716	c99137-g5
GO:0051960	c99137-g5
GO:0051961	c99137-g5
GO:0051962	c99137-g5
GO:0051963	c99137-g5
GO:0051965	c99137-g5
GO:0055117	c99137-g5
GO:0060089	c99137-g5
GO:0060255	c99137-g5
GO:0060284	c99137-g5
GO:0060322	c99137-g5
GO:0060359	c99137-g5
GO:0060491	c99137-g5
GO:0060589	c99137-g5
GO:0060590	c99137-g5
GO:0061024	c99137-g5
GO:0061097	c99137-g5
GO:0061098	c99137-g5
GO:0065003	c99137-g5
GO:0065007	c99137-g5
GO:0065008	c99137-g5
GO:0065009	c99137-g5
GO:0070013	c99137-g5
GO:0070507	c99137-g5
GO:0070887	c99137-g5
GO:0071242	c99137-g5
GO:0071340	c99137-g5
GO:0071495	c99137-g5
GO:0071695	c99137-g5
GO:0071840	c99137-g5
GO:0071944	c99137-g5
GO:0072657	c99137-g5
GO:0080090	c99137-g5
GO:0086036	c99137-g5
GO:0090257	c99137-g5
GO:0095500	c99137-g5
GO:0097367	c99137-g5
GO:0098609	c99137-g5
GO:0098772	c99137-g5
GO:0098857	c99137-g5
GO:0098916	c99137-g5
GO:0099173	c99137-g5
GO:0099536	c99137-g5
GO:0099537	c99137-g5
GO:0099601	c99137-g5
GO:0099602	c99137-g5
GO:0120025	c99137-g5
GO:0120031	c99137-g5
GO:0120032	c99137-g5
GO:0120034	c99137-g5
GO:0120035	c99137-g5
GO:0120036	c99137-g5
GO:0150034	c99137-g5
GO:1901017	c99137-g5
GO:1901135	c99137-g5
GO:1901136	c99137-g5
GO:1901137	c99137-g5
GO:1901379	c99137-g5
GO:1901380	c99137-g5
GO:1901681	c99137-g5
GO:1901698	c99137-g5
GO:1901699	c99137-g5
GO:1901700	c99137-g5
GO:1901701	c99137-g5
GO:1902305	c99137-g5
GO:1902306	c99137-g5
GO:1902667	c99137-g5
GO:1902680	c99137-g5
GO:1903276	c99137-g5
GO:1903277	c99137-g5
GO:1903406	c99137-g5
GO:1903407	c99137-g5
GO:1903522	c99137-g5
GO:1903831	c99137-g5
GO:1904062	c99137-g5
GO:1904063	c99137-g5
GO:1904396	c99137-g5
GO:1904398	c99137-g5
GO:1905144	c99137-g5
GO:1905145	c99137-g5
GO:2000026	c99137-g5
GO:2000539	c99137-g5
GO:2000541	c99137-g5
GO:2000649	c99137-g5
GO:2001141	c99137-g5
GO:0000323	c99138-g2
GO:0001817	c99138-g2
GO:0001818	c99138-g2
GO:0002576	c99138-g2
GO:0003674	c99138-g2
GO:0003824	c99138-g2
GO:0004553	c99138-g2
GO:0004568	c99138-g2
GO:0005488	c99138-g2
GO:0005575	c99138-g2
GO:0005576	c99138-g2
GO:0005615	c99138-g2
GO:0005622	c99138-g2
GO:0005737	c99138-g2
GO:0005764	c99138-g2
GO:0005768	c99138-g2
GO:0005770	c99138-g2
GO:0005773	c99138-g2
GO:0005775	c99138-g2
GO:0005794	c99138-g2
GO:0005802	c99138-g2
GO:0006022	c99138-g2
GO:0006026	c99138-g2
GO:0006030	c99138-g2
GO:0006032	c99138-g2
GO:0006040	c99138-g2
GO:0006810	c99138-g2
GO:0006887	c99138-g2
GO:0006950	c99138-g2
GO:0006952	c99138-g2
GO:0006954	c99138-g2
GO:0008061	c99138-g2
GO:0008150	c99138-g2
GO:0008152	c99138-g2
GO:0009056	c99138-g2
GO:0009057	c99138-g2
GO:0009987	c99138-g2
GO:0012505	c99138-g2
GO:0016192	c99138-g2
GO:0016787	c99138-g2
GO:0016798	c99138-g2
GO:0030246	c99138-g2
GO:0031347	c99138-g2
GO:0031348	c99138-g2
GO:0031410	c99138-g2
GO:0031974	c99138-g2
GO:0031982	c99138-g2
GO:0031984	c99138-g2
GO:0032101	c99138-g2
GO:0032102	c99138-g2
GO:0032940	c99138-g2
GO:0043170	c99138-g2
GO:0043202	c99138-g2
GO:0043226	c99138-g2
GO:0043227	c99138-g2
GO:0043229	c99138-g2
GO:0043231	c99138-g2
GO:0043233	c99138-g2
GO:0045055	c99138-g2
GO:0046348	c99138-g2
GO:0046903	c99138-g2
GO:0048519	c99138-g2
GO:0048583	c99138-g2
GO:0048585	c99138-g2
GO:0050727	c99138-g2
GO:0050728	c99138-g2
GO:0050789	c99138-g2
GO:0050896	c99138-g2
GO:0051179	c99138-g2
GO:0051234	c99138-g2
GO:0051239	c99138-g2
GO:0051241	c99138-g2
GO:0065007	c99138-g2
GO:0070013	c99138-g2
GO:0070492	c99138-g2
GO:0080134	c99138-g2
GO:0097367	c99138-g2
GO:0097708	c99138-g2
GO:0098791	c99138-g2
GO:1900015	c99138-g2
GO:1900016	c99138-g2
GO:1901072	c99138-g2
GO:1901135	c99138-g2
GO:1901136	c99138-g2
GO:0005575	c99139-g1
GO:0005622	c99139-g1
GO:0005737	c99139-g1
GO:0005783	c99139-g1
GO:0005789	c99139-g1
GO:0006873	c99139-g1
GO:0006874	c99139-g1
GO:0006996	c99139-g1
GO:0007010	c99139-g1
GO:0008150	c99139-g1
GO:0009987	c99139-g1
GO:0012505	c99139-g1
GO:0016020	c99139-g1
GO:0016043	c99139-g1
GO:0019725	c99139-g1
GO:0022406	c99139-g1
GO:0022603	c99139-g1
GO:0022604	c99139-g1
GO:0030003	c99139-g1
GO:0031984	c99139-g1
GO:0042175	c99139-g1
GO:0042592	c99139-g1
GO:0043226	c99139-g1
GO:0043227	c99139-g1
GO:0043229	c99139-g1
GO:0043231	c99139-g1
GO:0044232	c99139-g1
GO:0044233	c99139-g1
GO:0048878	c99139-g1
GO:0050789	c99139-g1
GO:0050793	c99139-g1
GO:0050794	c99139-g1
GO:0050801	c99139-g1
GO:0051128	c99139-g1
GO:0051179	c99139-g1
GO:0051560	c99139-g1
GO:0051640	c99139-g1
GO:0051641	c99139-g1
GO:0055074	c99139-g1
GO:0055080	c99139-g1
GO:0055082	c99139-g1
GO:0065007	c99139-g1
GO:0065008	c99139-g1
GO:0071840	c99139-g1
GO:0098771	c99139-g1
GO:0098827	c99139-g1
GO:0140056	c99139-g1
GO:1990456	c99139-g1
GO:0001101	c99142-g1
GO:0001501	c99142-g1
GO:0003674	c99142-g1
GO:0005488	c99142-g1
GO:0005515	c99142-g1
GO:0005575	c99142-g1
GO:0005622	c99142-g1
GO:0005737	c99142-g1
GO:0005783	c99142-g1
GO:0005789	c99142-g1
GO:0006066	c99142-g1
GO:0006355	c99142-g1
GO:0006357	c99142-g1
GO:0006629	c99142-g1
GO:0006638	c99142-g1
GO:0006639	c99142-g1
GO:0006641	c99142-g1
GO:0006694	c99142-g1
GO:0006695	c99142-g1
GO:0006950	c99142-g1
GO:0006984	c99142-g1
GO:0006991	c99142-g1
GO:0007154	c99142-g1
GO:0007165	c99142-g1
GO:0007275	c99142-g1
GO:0007423	c99142-g1
GO:0008104	c99142-g1
GO:0008134	c99142-g1
GO:0008150	c99142-g1
GO:0008152	c99142-g1
GO:0008202	c99142-g1
GO:0008203	c99142-g1
GO:0008283	c99142-g1
GO:0008610	c99142-g1
GO:0009058	c99142-g1
GO:0009653	c99142-g1
GO:0009719	c99142-g1
GO:0009725	c99142-g1
GO:0009790	c99142-g1
GO:0009887	c99142-g1
GO:0009889	c99142-g1
GO:0009890	c99142-g1
GO:0009891	c99142-g1
GO:0009892	c99142-g1
GO:0009893	c99142-g1
GO:0009966	c99142-g1
GO:0009968	c99142-g1
GO:0009987	c99142-g1
GO:0010468	c99142-g1
GO:0010556	c99142-g1
GO:0010557	c99142-g1
GO:0010565	c99142-g1
GO:0010604	c99142-g1
GO:0010628	c99142-g1
GO:0010639	c99142-g1
GO:0010646	c99142-g1
GO:0010648	c99142-g1
GO:0010894	c99142-g1
GO:0012505	c99142-g1
GO:0016020	c99142-g1
GO:0016125	c99142-g1
GO:0016126	c99142-g1
GO:0019216	c99142-g1
GO:0019217	c99142-g1
GO:0019218	c99142-g1
GO:0019219	c99142-g1
GO:0019222	c99142-g1
GO:0023051	c99142-g1
GO:0023052	c99142-g1
GO:0023057	c99142-g1
GO:0031333	c99142-g1
GO:0031984	c99142-g1
GO:0032355	c99142-g1
GO:0032386	c99142-g1
GO:0032387	c99142-g1
GO:0032501	c99142-g1
GO:0032502	c99142-g1
GO:0032507	c99142-g1
GO:0032868	c99142-g1
GO:0032869	c99142-g1
GO:0032870	c99142-g1
GO:0032879	c99142-g1
GO:0032880	c99142-g1
GO:0032933	c99142-g1
GO:0032937	c99142-g1
GO:0032991	c99142-g1
GO:0033036	c99142-g1
GO:0033043	c99142-g1
GO:0033157	c99142-g1
GO:0033365	c99142-g1
GO:0033554	c99142-g1
GO:0033993	c99142-g1
GO:0035437	c99142-g1
GO:0036314	c99142-g1
GO:0036315	c99142-g1
GO:0036316	c99142-g1
GO:0042175	c99142-g1
GO:0042221	c99142-g1
GO:0042304	c99142-g1
GO:0042471	c99142-g1
GO:0042472	c99142-g1
GO:0042474	c99142-g1
GO:0042592	c99142-g1
GO:0042632	c99142-g1
GO:0043226	c99142-g1
GO:0043227	c99142-g1
GO:0043229	c99142-g1
GO:0043231	c99142-g1
GO:0043254	c99142-g1
GO:0043434	c99142-g1
GO:0043583	c99142-g1
GO:0044087	c99142-g1
GO:0044238	c99142-g1
GO:0044281	c99142-g1
GO:0044283	c99142-g1
GO:0045185	c99142-g1
GO:0045595	c99142-g1
GO:0045596	c99142-g1
GO:0045598	c99142-g1
GO:0045599	c99142-g1
GO:0045717	c99142-g1
GO:0045833	c99142-g1
GO:0045893	c99142-g1
GO:0045922	c99142-g1
GO:0045939	c99142-g1
GO:0045944	c99142-g1
GO:0046165	c99142-g1
GO:0046486	c99142-g1
GO:0046890	c99142-g1
GO:0048513	c99142-g1
GO:0048518	c99142-g1
GO:0048519	c99142-g1
GO:0048522	c99142-g1
GO:0048523	c99142-g1
GO:0048562	c99142-g1
GO:0048568	c99142-g1
GO:0048583	c99142-g1
GO:0048585	c99142-g1
GO:0048598	c99142-g1
GO:0048705	c99142-g1
GO:0048731	c99142-g1
GO:0048839	c99142-g1
GO:0048856	c99142-g1
GO:0048878	c99142-g1
GO:0050789	c99142-g1
GO:0050793	c99142-g1
GO:0050794	c99142-g1
GO:0050810	c99142-g1
GO:0050896	c99142-g1
GO:0051049	c99142-g1
GO:0051051	c99142-g1
GO:0051055	c99142-g1
GO:0051093	c99142-g1
GO:0051128	c99142-g1
GO:0051129	c99142-g1
GO:0051179	c99142-g1
GO:0051223	c99142-g1
GO:0051224	c99142-g1
GO:0051235	c99142-g1
GO:0051252	c99142-g1
GO:0051254	c99142-g1
GO:0051641	c99142-g1
GO:0051651	c99142-g1
GO:0051716	c99142-g1
GO:0055088	c99142-g1
GO:0055092	c99142-g1
GO:0060021	c99142-g1
GO:0060255	c99142-g1
GO:0060341	c99142-g1
GO:0060348	c99142-g1
GO:0060349	c99142-g1
GO:0060363	c99142-g1
GO:0060627	c99142-g1
GO:0060628	c99142-g1
GO:0062012	c99142-g1
GO:0062014	c99142-g1
GO:0065007	c99142-g1
GO:0065008	c99142-g1
GO:0070201	c99142-g1
GO:0070542	c99142-g1
GO:0070861	c99142-g1
GO:0070862	c99142-g1
GO:0070887	c99142-g1
GO:0070972	c99142-g1
GO:0071375	c99142-g1
GO:0071396	c99142-g1
GO:0071495	c99142-g1
GO:0071501	c99142-g1
GO:0072595	c99142-g1
GO:0080090	c99142-g1
GO:0080134	c99142-g1
GO:0080135	c99142-g1
GO:0090087	c99142-g1
GO:0090317	c99142-g1
GO:0090596	c99142-g1
GO:0097094	c99142-g1
GO:0098796	c99142-g1
GO:0098827	c99142-g1
GO:1901301	c99142-g1
GO:1901303	c99142-g1
GO:1901652	c99142-g1
GO:1901653	c99142-g1
GO:1901698	c99142-g1
GO:1901699	c99142-g1
GO:1901700	c99142-g1
GO:1901701	c99142-g1
GO:1902652	c99142-g1
GO:1902653	c99142-g1
GO:1902680	c99142-g1
GO:1903828	c99142-g1
GO:1904888	c99142-g1
GO:1904950	c99142-g1
GO:2000638	c99142-g1
GO:2000639	c99142-g1
GO:2001141	c99142-g1
GO:0000070	c99143-g1
GO:0000132	c99143-g1
GO:0000226	c99143-g1
GO:0000228	c99143-g1
GO:0000278	c99143-g1
GO:0000280	c99143-g1
GO:0000775	c99143-g1
GO:0000776	c99143-g1
GO:0000779	c99143-g1
GO:0000793	c99143-g1
GO:0000794	c99143-g1
GO:0000819	c99143-g1
GO:0000940	c99143-g1
GO:0003006	c99143-g1
GO:0003674	c99143-g1
GO:0005198	c99143-g1
GO:0005200	c99143-g1
GO:0005488	c99143-g1
GO:0005515	c99143-g1
GO:0005575	c99143-g1
GO:0005622	c99143-g1
GO:0005634	c99143-g1
