#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
NV2.25941	7425.NV14689-PA	1.19e-08	63.9	KOG2868@1|root,KOG2868@2759|Eukaryota,39W17@33154|Opisthokonta,3BA1G@33208|Metazoa,3D1PI@33213|Bilateria,41XZE@6656|Arthropoda,3SGTD@50557|Insecta,46FN0@7399|Hymenoptera	33208|Metazoa	AK	mRNA-decapping enzyme C-terminus	DCP1B	GO:0000003,GO:0000288,GO:0000290,GO:0000291,GO:0000578,GO:0000932,GO:0000956,GO:0003002,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006401,GO:0006402,GO:0006403,GO:0006725,GO:0006807,GO:0007028,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008150,GO:0008152,GO:0008298,GO:0008358,GO:0008595,GO:0009056,GO:0009057,GO:0009790,GO:0009798,GO:0009880,GO:0009892,GO:0009948,GO:0009952,GO:0009987,GO:0009994,GO:0010468,GO:0010603,GO:0010605,GO:0010608,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016441,GO:0016458,GO:0019094,GO:0019222,GO:0019439,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030234,GO:0031047,GO:0031086,GO:0031087,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033036,GO:0033043,GO:0034641,GO:0034655,GO:0035194,GO:0035195,GO:0035282,GO:0035770,GO:0036464,GO:0040029,GO:0043170,GO:0043186,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043254,GO:0043928,GO:0044085,GO:0044087,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045451,GO:0045495,GO:0046483,GO:0046700,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048519,GO:0048522,GO:0048599,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051179,GO:0051641,GO:0051704,GO:0060147,GO:0060148,GO:0060255,GO:0060293,GO:0060810,GO:0060811,GO:0060964,GO:0060966,GO:0060968,GO:0065007,GO:0065009,GO:0070727,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0098772,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902115,GO:1990904,GO:2000637	-	ko:K12611	ko03018,map03018	M00395	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	DCP1,mRNA_decap_C
NV2.25942	45351.EDO36255	1.93e-67	204.0	KOG2868@1|root,KOG2868@2759|Eukaryota,39W17@33154|Opisthokonta,3BA1G@33208|Metazoa	33208|Metazoa	AK	deadenylation-dependent decapping of nuclear-transcribed mRNA	DCP1B	GO:0000003,GO:0000288,GO:0000290,GO:0000291,GO:0000578,GO:0000932,GO:0000956,GO:0003002,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006401,GO:0006402,GO:0006403,GO:0006725,GO:0006807,GO:0007028,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008150,GO:0008152,GO:0008298,GO:0008358,GO:0008595,GO:0009056,GO:0009057,GO:0009790,GO:0009798,GO:0009880,GO:0009892,GO:0009948,GO:0009952,GO:0009987,GO:0009994,GO:0010468,GO:0010603,GO:0010605,GO:0010608,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016441,GO:0016458,GO:0019094,GO:0019222,GO:0019439,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030234,GO:0031047,GO:0031086,GO:0031087,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033036,GO:0033043,GO:0034641,GO:0034655,GO:0035194,GO:0035195,GO:0035282,GO:0035770,GO:0036464,GO:0040029,GO:0043170,GO:0043186,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043254,GO:0043928,GO:0044085,GO:0044087,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045451,GO:0045495,GO:0046483,GO:0046700,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048519,GO:0048522,GO:0048599,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051179,GO:0051641,GO:0051704,GO:0060147,GO:0060148,GO:0060255,GO:0060293,GO:0060810,GO:0060811,GO:0060964,GO:0060966,GO:0060968,GO:0065007,GO:0065009,GO:0070727,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0098772,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902115,GO:1990904,GO:2000637	-	ko:K12611	ko03018,map03018	M00395	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	DCP1,mRNA_decap_C
NV2.25943	45351.EDO39063	1.11e-31	135.0	KOG3676@1|root,KOG3676@2759|Eukaryota	2759|Eukaryota	U	calcium ion transmembrane transport	-	-	-	-	-	-	-	-	-	-	-	-	Ank_2,Ank_4,Ion_trans,PKD_channel
NV2.25945	45351.EDO31518	2.13e-71	237.0	2CXS3@1|root,2RZBP@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NV2.25946	45351.EDO50072	1.38e-110	320.0	KOG0041@1|root,KOG0041@2759|Eukaryota,3A903@33154|Opisthokonta,3BUGZ@33208|Metazoa	33208|Metazoa	S	EF hand	-	-	-	-	-	-	-	-	-	-	-	-	EF-hand_5,EF-hand_7
NV2.25947	45351.EDO49930	4.98e-271	757.0	2ARZ8@1|root,2RZNJ@2759|Eukaryota,39NM7@33154|Opisthokonta,3CQ5E@33208|Metazoa	33208|Metazoa	S	Domain of unknown function (DUF3504)	-	-	-	ko:K21754	-	-	-	-	ko00000,ko04121	-	-	-	DUF3504
NV2.25950	400682.PAC_15698579	8.98e-41	140.0	2D0S9@1|root,2SF7C@2759|Eukaryota,3ADAJ@33154|Opisthokonta,3BVN4@33208|Metazoa	33208|Metazoa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NV2.25984	6087.XP_002166919.2	9.78e-79	261.0	KOG0977@1|root,KOG0977@2759|Eukaryota	2759|Eukaryota	S	intermediate filament organization	LMNTD2	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0008150,GO:0008283,GO:0009893,GO:0010468,GO:0010604,GO:0010628,GO:0012505,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031967,GO:0031975,GO:0033120,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043484,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045935,GO:0048024,GO:0048026,GO:0048518,GO:0048522,GO:0050684,GO:0050685,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1903311,GO:1903313	-	ko:K07611	ko04210,ko04214,map04210,map04214	-	-	-	ko00000,ko00001,ko04812	-	-	-	LTD
NV2.25985	45351.EDO39801	6.73e-49	157.0	KOG0977@1|root,KOG0977@2759|Eukaryota,39VDT@33154|Opisthokonta,3BKY0@33208|Metazoa	33208|Metazoa	DY	structural molecule activity	LMNTD1	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0008150,GO:0008283,GO:0012505,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	LTD
NV2.25971	45351.EDO31790	9.62e-29	113.0	2EBT5@1|root,2SHTP@2759|Eukaryota,3AFXV@33154|Opisthokonta,3BX8K@33208|Metazoa	33208|Metazoa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NV2.25975	45351.EDO34136	6.04e-216	625.0	COG1196@1|root,KOG0964@2759|Eukaryota,38BNB@33154|Opisthokonta,3BAT9@33208|Metazoa	33208|Metazoa	D	mediator complex binding	SMC3	GO:0000003,GO:0000228,GO:0000278,GO:0000775,GO:0000785,GO:0000793,GO:0000794,GO:0000795,GO:0000798,GO:0000800,GO:0000819,GO:0000922,GO:0001736,GO:0001737,GO:0001738,GO:0002009,GO:0002165,GO:0003674,GO:0003682,GO:0003774,GO:0003777,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005604,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005819,GO:0005829,GO:0005856,GO:0006275,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0007088,GO:0007164,GO:0007275,GO:0007346,GO:0007399,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008092,GO:0008150,GO:0008156,GO:0008278,GO:0008544,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009913,GO:0009987,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0010948,GO:0015630,GO:0015631,GO:0016043,GO:0016363,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019219,GO:0019222,GO:0019827,GO:0022008,GO:0022402,GO:0022414,GO:0030030,GO:0030154,GO:0030182,GO:0030855,GO:0030893,GO:0031012,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032875,GO:0032876,GO:0032886,GO:0032991,GO:0033043,GO:0034399,GO:0034991,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0035315,GO:0035316,GO:0035317,GO:0035821,GO:0036033,GO:0040012,GO:0040017,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043900,GO:0043902,GO:0043903,GO:0044087,GO:0044403,GO:0044419,GO:0044421,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0044788,GO:0044789,GO:0044791,GO:0044794,GO:0044877,GO:0045786,GO:0045934,GO:0046982,GO:0046983,GO:0048487,GO:0048513,GO:0048518,GO:0048519,GO:0048523,GO:0048524,GO:0048563,GO:0048569,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0050789,GO:0050792,GO:0050794,GO:0051052,GO:0051053,GO:0051128,GO:0051171,GO:0051172,GO:0051276,GO:0051321,GO:0051493,GO:0051702,GO:0051704,GO:0051726,GO:0051783,GO:0051817,GO:0051851,GO:0060236,GO:0060255,GO:0060429,GO:0060562,GO:0062023,GO:0065007,GO:0070013,GO:0070507,GO:0070840,GO:0071840,GO:0072686,GO:0080090,GO:0090169,GO:0090224,GO:0090329,GO:0097431,GO:0098687,GO:0098727,GO:0098813,GO:0099086,GO:0120036,GO:1901673,GO:1902115,GO:1902186,GO:1902188,GO:1903900,GO:1903902,GO:2000104,GO:2000112,GO:2000113	-	ko:K06669	ko04110,ko04111,ko04113,ko04114,map04110,map04111,map04113,map04114	-	-	-	ko00000,ko00001,ko00535,ko03036	-	-	-	SMC_N,SMC_hinge
NV2.25976	45351.EDO34136	4.68e-241	695.0	COG1196@1|root,KOG0964@2759|Eukaryota,38BNB@33154|Opisthokonta,3BAT9@33208|Metazoa	33208|Metazoa	D	mediator complex binding	SMC3	GO:0000003,GO:0000228,GO:0000278,GO:0000775,GO:0000785,GO:0000793,GO:0000794,GO:0000795,GO:0000798,GO:0000800,GO:0000819,GO:0000922,GO:0001736,GO:0001737,GO:0001738,GO:0002009,GO:0002165,GO:0003674,GO:0003682,GO:0003774,GO:0003777,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005604,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005819,GO:0005829,GO:0005856,GO:0006275,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0007088,GO:0007164,GO:0007275,GO:0007346,GO:0007399,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008092,GO:0008150,GO:0008156,GO:0008278,GO:0008544,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009913,GO:0009987,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0010948,GO:0015630,GO:0015631,GO:0016043,GO:0016363,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019219,GO:0019222,GO:0019827,GO:0022008,GO:0022402,GO:0022414,GO:0030030,GO:0030154,GO:0030182,GO:0030855,GO:0030893,GO:0031012,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032875,GO:0032876,GO:0032886,GO:0032991,GO:0033043,GO:0034399,GO:0034991,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0035315,GO:0035316,GO:0035317,GO:0035821,GO:0036033,GO:0040012,GO:0040017,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043900,GO:0043902,GO:0043903,GO:0044087,GO:0044403,GO:0044419,GO:0044421,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0044788,GO:0044789,GO:0044791,GO:0044794,GO:0044877,GO:0045786,GO:0045934,GO:0046982,GO:0046983,GO:0048487,GO:0048513,GO:0048518,GO:0048519,GO:0048523,GO:0048524,GO:0048563,GO:0048569,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0050789,GO:0050792,GO:0050794,GO:0051052,GO:0051053,GO:0051128,GO:0051171,GO:0051172,GO:0051276,GO:0051321,GO:0051493,GO:0051702,GO:0051704,GO:0051726,GO:0051783,GO:0051817,GO:0051851,GO:0060236,GO:0060255,GO:0060429,GO:0060562,GO:0062023,GO:0065007,GO:0070013,GO:0070507,GO:0070840,GO:0071840,GO:0072686,GO:0080090,GO:0090169,GO:0090224,GO:0090329,GO:0097431,GO:0098687,GO:0098727,GO:0098813,GO:0099086,GO:0120036,GO:1901673,GO:1902115,GO:1902186,GO:1902188,GO:1903900,GO:1903902,GO:2000104,GO:2000112,GO:2000113	-	ko:K06669	ko04110,ko04111,ko04113,ko04114,map04110,map04111,map04113,map04114	-	-	-	ko00000,ko00001,ko00535,ko03036	-	-	-	SMC_N,SMC_hinge
NV2.25977	45351.EDO34119	3.43e-37	141.0	KOG4613@1|root,KOG4613@2759|Eukaryota,39T8M@33154|Opisthokonta,3BAGI@33208|Metazoa	33208|Metazoa	S	Alstrom syndrome	ALMS1	GO:0000003,GO:0000086,GO:0000278,GO:0000922,GO:0001654,GO:0001678,GO:0001736,GO:0001738,GO:0001754,GO:0002009,GO:0003006,GO:0003008,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005813,GO:0005814,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0005929,GO:0006629,GO:0006810,GO:0006996,GO:0007049,GO:0007154,GO:0007164,GO:0007165,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007286,GO:0007292,GO:0007346,GO:0007399,GO:0007423,GO:0007600,GO:0007605,GO:0008092,GO:0008150,GO:0008152,GO:0008283,GO:0009653,GO:0009887,GO:0009888,GO:0009987,GO:0010389,GO:0010564,GO:0010941,GO:0015630,GO:0016043,GO:0016192,GO:0016197,GO:0019722,GO:0019725,GO:0019932,GO:0019953,GO:0022008,GO:0022402,GO:0022406,GO:0022412,GO:0022414,GO:0022607,GO:0023052,GO:0030030,GO:0030031,GO:0030154,GO:0030182,GO:0030728,GO:0031175,GO:0032231,GO:0032501,GO:0032502,GO:0032504,GO:0032956,GO:0032970,GO:0033043,GO:0033500,GO:0035556,GO:0036064,GO:0040008,GO:0040014,GO:0040015,GO:0042461,GO:0042462,GO:0042490,GO:0042592,GO:0042593,GO:0042632,GO:0042805,GO:0042981,GO:0042995,GO:0043066,GO:0043067,GO:0043069,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043583,GO:0044085,GO:0044087,GO:0044238,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044450,GO:0044463,GO:0044464,GO:0044703,GO:0044770,GO:0044772,GO:0044782,GO:0044839,GO:0045444,GO:0045595,GO:0045598,GO:0045926,GO:0046530,GO:0046548,GO:0046907,GO:0048232,GO:0048468,GO:0048513,GO:0048515,GO:0048519,GO:0048523,GO:0048592,GO:0048609,GO:0048638,GO:0048640,GO:0048666,GO:0048699,GO:0048729,GO:0048731,GO:0048839,GO:0048856,GO:0048869,GO:0048878,GO:0050673,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050896,GO:0050954,GO:0051093,GO:0051128,GO:0051179,GO:0051234,GO:0051239,GO:0051241,GO:0051393,GO:0051492,GO:0051493,GO:0051640,GO:0051641,GO:0051649,GO:0051704,GO:0051716,GO:0051726,GO:0055082,GO:0055088,GO:0055092,GO:0060113,GO:0060119,GO:0060122,GO:0060271,GO:0060429,GO:0060548,GO:0065007,GO:0065008,GO:0070925,GO:0071704,GO:0071840,GO:0090596,GO:0097711,GO:0110020,GO:0110053,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:0140056,GO:1901987,GO:1901990,GO:1902749,GO:1902903,GO:1903047	-	ko:K16741	-	-	-	-	ko00000,ko03036	-	-	-	ALMS_motif
NV2.25978	45351.EDO40328	1.03e-123	357.0	KOG3544@1|root,KOG3544@2759|Eukaryota	2759|Eukaryota	D	structural constituent of cuticle	-	-	-	ko:K03909,ko:K06238,ko:K19721	ko04151,ko04510,ko04512,ko04610,ko04974,ko05165,map04151,map04510,map04512,map04610,map04974,map05165	-	-	-	ko00000,ko00001,ko00536,ko04147,ko04516	-	-	-	Kunitz_BPTI,VWA
NV2.25980	45351.EDO30954	1.41e-159	454.0	29P1Z@1|root,2RWDA@2759|Eukaryota,38VHI@33154|Opisthokonta,3BVTB@33208|Metazoa	33208|Metazoa	S	Perilipin family	-	-	-	-	-	-	-	-	-	-	-	-	Perilipin
NV2.25986	45351.EDO34910	1.95e-172	486.0	KOG3656@1|root,KOG3656@2759|Eukaryota	45351.EDO34910|-	O	G-protein coupled receptor activity	-	-	-	-	-	-	-	-	-	-	-	-	-
NV2.8254	45351.EDO35462	6e-16	77.0	2BAKW@1|root,2S0W1@2759|Eukaryota,39A78@33154|Opisthokonta,3BKC6@33208|Metazoa	33208|Metazoa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ALS2CR8,MULE,SWIM
NV2.8255	45351.EDO30992	0.0	869.0	COG1253@1|root,KOG2118@2759|Eukaryota,38BRM@33154|Opisthokonta,3BDCD@33208|Metazoa	33208|Metazoa	S	Domain of unknown function DUF21	-	-	-	ko:K10335,ko:K16302	-	-	-	-	ko00000,ko02000,ko04121	9.A.40.3	-	-	CBS,DUF21
NV2.8257	45351.EDO30990	3.5e-219	604.0	COG1100@1|root,KOG1533@2759|Eukaryota,38QUZ@33154|Opisthokonta,3BH8C@33208|Metazoa	33208|Metazoa	S	GTPase activity	GPN2	GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0044424,GO:0044464	-	ko:K06883	-	-	-	-	ko00000	-	-	-	ATP_bind_1
NV2.8258	45351.EDO30057	1.71e-102	317.0	KOG3544@1|root,KOG3544@2759|Eukaryota	2759|Eukaryota	D	structural constituent of cuticle	-	-	-	-	-	-	-	-	-	-	-	-	VWA
NV2.8259	45351.EDO30063	0.0	2229.0	KOG1216@1|root,KOG3544@1|root,KOG1216@2759|Eukaryota,KOG3544@2759|Eukaryota,39Z1X@33154|Opisthokonta,3BNT3@33208|Metazoa	33208|Metazoa	O	structural molecule activity	-	-	-	-	-	-	-	-	-	-	-	-	-
NV2.8262	45351.EDO30059	4.16e-181	512.0	28HJG@1|root,2QPX9@2759|Eukaryota,39RI6@33154|Opisthokonta,3BMBI@33208|Metazoa	33208|Metazoa	T	Src homology 3 domains	-	GO:0001736,GO:0001738,GO:0002009,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005938,GO:0007163,GO:0007164,GO:0008104,GO:0008150,GO:0009653,GO:0009888,GO:0009966,GO:0009968,GO:0009987,GO:0010646,GO:0010648,GO:0016020,GO:0016327,GO:0023051,GO:0023057,GO:0030010,GO:0032502,GO:0033036,GO:0034613,GO:0035330,GO:0035331,GO:0044424,GO:0044425,GO:0044444,GO:0044448,GO:0044459,GO:0044464,GO:0045177,GO:0045179,GO:0045296,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048729,GO:0048856,GO:0050789,GO:0050794,GO:0050839,GO:0051179,GO:0051641,GO:0060429,GO:0065007,GO:0070727,GO:0071944,GO:0090162,GO:0090163,GO:0090251,GO:0098590,GO:0099568,GO:0099738,GO:1902531,GO:1902532	-	-	-	-	-	-	-	-	-	-	SH3_1,SH3_2,SH3_9
NV2.8263	45351.EDO30054	4.37e-43	140.0	KOG4319@1|root,KOG4319@2759|Eukaryota,3A8GE@33154|Opisthokonta,3BT0S@33208|Metazoa	33208|Metazoa	K	DNA-binding nuclear phosphoprotein p8	NUPR1	-	-	ko:K15626	ko05202,map05202	-	-	-	ko00000,ko00001	-	-	-	Phospho_p8
